epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
11,0.681104451417923,0.5570469798657718,0.4897959183673469,0.40705128205128205,0.41020702936928266,0.5119039430890315,"[0.5833333333333334, 0.23076923076923078]","[[21, 15], [10, 3]]",0.452991452991453,0.2554020446433368
12,0.6140766769647599,0.8120805369127517,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.4551282051282051,0.2507406929231616
13,0.6682398855686188,0.697986577181208,0.6122448979591837,0.4658119658119658,0.4602898550724638,0.5947116237799468,"[0.7777777777777778, 0.15384615384615385]","[[28, 8], [11, 2]]",0.4807692307692308,0.2657871340363108
14,0.6788956493139267,0.738255033557047,0.2653061224489796,0.5,0.20967741935483872,0.11125740618828177,"[0.0, 1.0]","[[0, 36], [0, 13]]",0.49572649572649574,0.2662669530072278
15,0.6958856955170631,0.5570469798657718,0.7346938775510204,0.5,0.4235294117647059,0.622328931572629,"[1.0, 0.0]","[[36, 0], [13, 0]]",0.43803418803418803,0.24458099255670104
16,0.683725756406784,0.5570469798657718,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.485042735042735,0.2581132683606614
17,0.576330691576004,0.7919463087248322,0.6326530612244898,0.4797008547008547,0.47248803827751196,0.6089249096767895,"[0.8055555555555556, 0.15384615384615385]","[[29, 7], [11, 2]]",0.48504273504273504,0.2595794418214681
18,0.5673711180686951,0.7718120805369127,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.4636752136752137,0.2522333232574266
19,0.6153178691864014,0.6040268456375839,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.47649572649572647,0.2539298949626664
20,0.5696364998817444,0.8187919463087249,0.5510204081632653,0.4487179487179487,0.45,0.5606413994169096,"[0.6666666666666666, 0.23076923076923078]","[[24, 12], [10, 3]]",0.4935897435897436,0.26462705696910577
21,0.5762325912714005,0.825503355704698,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.48504273504273504,0.25767033077206775
22,0.5605833142995834,0.8120805369127517,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.5,0.26684934975877905
23,0.5263353914022446,0.825503355704698,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.48504273504273504,0.2593705132838527
24,0.5665060639381408,0.7986577181208053,0.5510204081632653,0.49786324786324787,0.4895833333333333,0.5727040816326531,"[0.6111111111111112, 0.38461538461538464]","[[22, 14], [8, 5]]",0.5085470085470085,0.2678635840588975
25,0.5492348283529281,0.8120805369127517,0.30612244897959184,0.5277777777777778,0.2692982456140351,0.19230218403150734,"[0.05555555555555555, 1.0]","[[2, 34], [0, 13]]",0.5256410256410257,0.2777081306175599
26,0.570150351524353,0.6308724832214765,0.6326530612244898,0.4797008547008547,0.47248803827751196,0.6089249096767895,"[0.8055555555555556, 0.15384615384615385]","[[29, 7], [11, 2]]",0.5042735042735043,0.2656182343498832
27,0.5793963879346847,0.7718120805369127,0.5306122448979592,0.43482905982905984,0.43678160919540227,0.5446868402533427,"[0.6388888888888888, 0.23076923076923078]","[[23, 13], [10, 3]]",0.49572649572649574,0.2608457390828326
28,0.5739525139331818,0.8523489932885906,0.42857142857142855,0.4145299145299145,0.39824561403508774,0.4616541353383459,"[0.4444444444444444, 0.38461538461538464]","[[16, 20], [8, 5]]",0.5064102564102564,0.2703084276853894
29,0.4845897614955902,0.8791946308724832,0.6938775510204082,0.4722222222222222,0.40963855421686746,0.6019178755839685,"[0.9444444444444444, 0.0]","[[34, 2], [13, 0]]",0.4871794871794872,0.2635595339490276
30,0.5838585793972015,0.7248322147651006,0.46938775510204084,0.4423076923076923,0.4292114695340502,0.5002925901543414,"[0.5, 0.38461538461538464]","[[18, 18], [8, 5]]",0.48931623931623935,0.26276157130047073
31,0.5587667495012283,0.8389261744966443,0.42857142857142855,0.5128205128205128,0.4264214046822743,0.4429049211657907,"[0.3333333333333333, 0.6923076923076923]","[[12, 24], [4, 9]]",0.4871794871794872,0.26356986181369657
32,0.47897376120090485,0.87248322147651,0.6326530612244898,0.4797008547008547,0.47248803827751196,0.6089249096767895,"[0.8055555555555556, 0.15384615384615385]","[[29, 7], [11, 2]]",0.49572649572649574,0.26871474169329634
33,0.45729937851428987,0.9060402684563759,0.5102040816326531,0.4700854700854701,0.4595588235294118,0.5372148859543817,"[0.5555555555555556, 0.38461538461538464]","[[20, 16], [8, 5]]",0.48931623931623935,0.26545630422433253
34,0.43350256234407425,0.738255033557047,0.7346938775510204,0.5,0.4235294117647059,0.622328931572629,"[1.0, 0.0]","[[36, 0], [13, 0]]",0.48717948717948717,0.25942840215287366
35,0.5908546537160874,0.7181208053691275,0.42857142857142855,0.4636752136752137,0.41666666666666663,0.45578231292517,"[0.3888888888888889, 0.5384615384615384]","[[14, 22], [6, 7]]",0.49786324786324787,0.26720318135820653
36,0.5761248856782913,0.8187919463087249,0.40816326530612246,0.44978632478632474,0.399154334038055,0.433688570565647,"[0.3611111111111111, 0.5384615384615384]","[[13, 23], [6, 7]]",0.5,0.2641685324316786
37,0.47936383783817293,0.8523489932885906,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.49572649572649574,0.26670691141567826
38,0.4468803346157074,0.9328859060402684,0.42857142857142855,0.4636752136752137,0.41666666666666663,0.45578231292517,"[0.3888888888888889, 0.5384615384615384]","[[14, 22], [6, 7]]",0.49786324786324787,0.2637309729858167
39,0.5579171910881996,0.6577181208053692,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.49572649572649574,0.2638709809316039
40,0.47392089366912843,0.7315436241610739,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.4935897435897436,0.2624272294878524
41,0.47347780466079714,0.8389261744966443,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.49572649572649574,0.26416425755128115
42,0.42695283591747285,0.8926174496644296,0.6938775510204082,0.4722222222222222,0.40963855421686746,0.6019178755839685,"[0.9444444444444444, 0.0]","[[34, 2], [13, 0]]",0.4935897435897436,0.26325556781619075
43,0.47049887478351593,0.8322147651006712,0.6326530612244898,0.4797008547008547,0.47248803827751196,0.6089249096767895,"[0.8055555555555556, 0.15384615384615385]","[[29, 7], [11, 2]]",0.5,0.2668353213959443
44,0.44237041026353835,0.9060402684563759,0.4489795918367347,0.5512820512820513,0.44806007509386736,0.458634517636842,"[0.3333333333333333, 0.7692307692307693]","[[12, 24], [3, 10]]",0.49572649572649574,0.26261290323851666
45,0.45317635536193845,0.7651006711409396,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.5,0.2657100801497353
46,0.5097313076257706,0.825503355704698,0.46938775510204084,0.6143162393162394,0.4691666666666666,0.46408163265306124,"[0.3055555555555556, 0.9230769230769231]","[[11, 25], [1, 12]]",0.5128205128205128,0.2743463659353424
47,0.49669608771800994,0.738255033557047,0.4489795918367347,0.5512820512820513,0.44806007509386736,0.458634517636842,"[0.3333333333333333, 0.7692307692307693]","[[12, 24], [3, 10]]",0.5192307692307693,0.281208674654415
48,0.482640939950943,0.8389261744966443,0.6530612244897959,0.5181623931623932,0.5171014492753623,0.6373735581188997,"[0.8055555555555556, 0.23076923076923078]","[[29, 7], [10, 3]]",0.5085470085470085,0.2774198804889342
49,0.4243559598922729,0.8389261744966443,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.5042735042735043,0.27414067289938177
50,0.44657875448465345,0.7785234899328859,0.46938775510204084,0.5897435897435898,0.4691666666666666,0.4742517006802721,"[0.3333333333333333, 0.8461538461538461]","[[12, 24], [2, 11]]",0.5149572649572649,0.27675594973450435
51,0.35876706838607786,0.9194630872483222,0.673469387755102,0.4583333333333333,0.4024390243902439,0.5913389746142359,"[0.9166666666666666, 0.0]","[[33, 3], [13, 0]]",0.5085470085470085,0.27582379912696653
52,0.45448799431324005,0.825503355704698,0.4489795918367347,0.625,0.44528301886792454,0.42402772429726604,"[0.25, 1.0]","[[9, 27], [0, 13]]",0.5213675213675213,0.2787630929181181
53,0.44622900784015657,0.8187919463087249,0.5102040816326531,0.4700854700854701,0.4595588235294118,0.5372148859543817,"[0.5555555555555556, 0.38461538461538464]","[[20, 16], [8, 5]]",0.5149572649572649,0.2762981281856876
54,0.39195952415466306,0.912751677852349,0.5918367346938775,0.5010683760683761,0.5,0.6005830903790088,"[0.6944444444444444, 0.3076923076923077]","[[25, 11], [9, 4]]",0.514957264957265,0.2801784710537947
55,0.392583129554987,0.7181208053691275,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.5170940170940171,0.27842740335000393
56,0.4599929191172123,0.785234899328859,0.6122448979591837,0.5149572649572649,0.5143453312467396,0.6166948782642948,"[0.7222222222222222, 0.3076923076923077]","[[26, 10], [9, 4]]",0.5149572649572649,0.27756160248420314
57,0.353483210504055,0.959731543624161,0.673469387755102,0.4583333333333333,0.4024390243902439,0.5913389746142359,"[0.9166666666666666, 0.0]","[[33, 3], [13, 0]]",0.5128205128205128,0.277398861998882
58,0.36508118361234665,0.912751677852349,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.5085470085470085,0.27589159733372254
59,0.4039711207151413,0.8657718120805369,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.5042735042735043,0.2721175756564751
60,0.41495658457279205,0.8859060402684564,0.46938775510204084,0.6143162393162394,0.4691666666666666,0.46408163265306124,"[0.3055555555555556, 0.9230769230769231]","[[11, 25], [1, 12]]",0.5042735042735044,0.2708057956490429
61,0.38593808710575106,0.8456375838926175,0.6530612244897959,0.469017094017094,0.44503664223850764,0.6045221552978286,"[0.8611111111111112, 0.07692307692307693]","[[31, 5], [12, 1]]",0.4935897435897436,0.2649741814163067
62,0.38446843475103376,0.7919463087248322,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.49572649572649574,0.2665390483037542
63,0.3746641233563423,0.8993288590604027,0.6530612244897959,0.5427350427350428,0.5435616438356164,0.6484987419625384,"[0.7777777777777778, 0.3076923076923077]","[[28, 8], [9, 4]]",0.4914529914529915,0.2654328013871217
64,0.3285792708396912,0.9261744966442953,0.673469387755102,0.4583333333333333,0.4024390243902439,0.5913389746142359,"[0.9166666666666666, 0.0]","[[33, 3], [13, 0]]",0.49572649572649574,0.2666215483862543
65,0.3242854833602905,0.9261744966442953,0.46938775510204084,0.4423076923076923,0.4292114695340502,0.5002925901543414,"[0.5, 0.38461538461538464]","[[18, 18], [8, 5]]",0.485042735042735,0.26236057984192007
66,0.3210750326514244,0.9261744966442953,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.4914529914529915,0.26869967935993366
67,0.37306477278470995,0.8657718120805369,0.673469387755102,0.4583333333333333,0.4024390243902439,0.5913389746142359,"[0.9166666666666666, 0.0]","[[33, 3], [13, 0]]",0.4893162393162393,0.26359609771580805
68,0.34003637433052064,0.959731543624161,0.40816326530612246,0.42521367521367526,0.39195549850235345,0.4385528280631893,"[0.3888888888888889, 0.46153846153846156]","[[14, 22], [7, 6]]",0.4978632478632479,0.2674777900590389
69,0.3705165430903435,0.8926174496644296,0.6326530612244898,0.5042735042735043,0.5033783783783784,0.6223110865968009,"[0.7777777777777778, 0.23076923076923078]","[[28, 8], [10, 3]]",0.4914529914529915,0.26442016667883483
