epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
39,0.4814587771892548,0.831081081081081,0.4375,0.5256410256410257,0.41700404858299595,0.48532388663967607,"[0.38461538461538464, 0.6666666666666666]","[[15, 24], [3, 6]]",0.621082621082621,0.29522179522179526
40,0.5980098009109497,0.7635135135135135,0.4166666666666667,0.5128205128205128,0.4,0.46249999999999997,"[0.358974358974359, 0.6666666666666666]","[[14, 25], [3, 6]]",0.6267806267806268,0.2965685965685966
41,0.5280959069728851,0.8378378378378378,0.22916666666666666,0.5256410256410257,0.21241685144124167,0.1406319290465632,"[0.05128205128205128, 1.0]","[[2, 37], [0, 9]]",0.6381766381766382,0.30403863565628275
42,0.616389200091362,0.6351351351351351,0.6666666666666666,0.5811965811965811,0.5555555555555556,0.6944444444444443,"[0.717948717948718, 0.4444444444444444]","[[28, 11], [5, 4]]",0.6239316239316239,0.29494416511960375
43,0.6368275225162506,0.5472972972972973,0.8125,0.5,0.4482758620689655,0.728448275862069,"[1.0, 0.0]","[[39, 0], [9, 0]]",0.6324786324786325,0.2970054184241827
44,0.7564333796501159,0.5135135135135135,0.8125,0.5,0.4482758620689655,0.728448275862069,"[1.0, 0.0]","[[39, 0], [9, 0]]",0.6353276353276354,0.2970094990562827
45,0.6913250699639321,0.6554054054054054,0.3958333333333333,0.5427350427350428,0.38920579201404126,0.42897103992979385,"[0.3076923076923077, 0.7777777777777778]","[[12, 27], [2, 7]]",0.6267806267806267,0.29659389100178574
46,0.4332749158143997,0.8851351351351351,0.7291666666666666,0.5769230769230769,0.5734791524265208,0.7345352016404649,"[0.8205128205128205, 0.3333333333333333]","[[32, 7], [6, 3]]",0.6324786324786325,0.295393393829702
47,0.47495773136615754,0.8783783783783784,0.6875,0.594017094017094,0.5711733174508635,0.7107653365098271,"[0.7435897435897436, 0.4444444444444444]","[[29, 10], [5, 4]]",0.6296296296296295,0.2957722589301537
48,0.41873965561389925,0.9256756756756757,0.3958333333333333,0.5854700854700854,0.39346405228758174,0.41715686274509806,"[0.28205128205128205, 0.8888888888888888]","[[11, 28], [1, 8]]",0.6296296296296295,0.2973779411809972
