epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
23,0.5924999713897705,0.6598639455782312,0.84,0.4666666666666667,0.45652173913043476,0.8217391304347825,"[0.9333333333333333, 0.0]","[[42, 3], [5, 0]]",0.5911111111111111,0.16146464646464648
24,0.5146006524562836,0.6870748299319728,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.6000000000000001,0.1745456031382805
25,0.4850647866725922,0.8979591836734694,0.36,0.4666666666666667,0.3208828522920204,0.45127334465195246,"[0.3333333333333333, 0.6]","[[15, 30], [2, 3]]",0.5688888888888889,0.14651404151404152
26,0.5253962516784668,0.7142857142857143,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.5911111111111111,0.17311326354804615
27,0.5164704546332359,0.6122448979591837,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.6000000000000001,0.1842990342990343
28,0.5614108368754387,0.8095238095238095,0.36,0.5555555555555556,0.33333333333333337,0.44,"[0.3111111111111111, 0.8]","[[14, 31], [1, 4]]",0.5555555555555556,0.14555740125507566
29,0.5120626986026764,0.8095238095238095,0.2,0.5555555555555556,0.2,0.2,"[0.1111111111111111, 1.0]","[[5, 40], [0, 5]]",0.5688888888888889,0.149563003495972
30,0.5043138831853866,0.7414965986394558,0.82,0.45555555555555555,0.45054945054945056,0.810989010989011,"[0.9111111111111111, 0.0]","[[41, 4], [5, 0]]",0.5644444444444445,0.15254874324641765
31,0.539570939540863,0.8367346938775511,0.2,0.5555555555555556,0.2,0.2,"[0.1111111111111111, 1.0]","[[5, 40], [0, 5]]",0.5599999999999999,0.1458785332314744
32,0.5152432084083557,0.8027210884353742,0.76,0.6000000000000001,0.5535714285714286,0.7964285714285714,"[0.8, 0.4]","[[36, 9], [3, 2]]",0.5644444444444445,0.14968253968253967
33,0.43147621154785154,0.9251700680272109,0.8,0.6222222222222222,0.584717607973422,0.823920265780731,"[0.8444444444444444, 0.4]","[[38, 7], [3, 2]]",0.5822222222222222,0.15963203463203463
34,0.43299082219600676,0.9251700680272109,0.26,0.5,0.25252525252525254,0.31232323232323234,"[0.2, 0.8]","[[9, 36], [1, 4]]",0.5733333333333334,0.15232811306340716
35,0.4681989997625351,0.8707482993197279,0.72,0.5777777777777777,0.5257452574525745,0.7685636856368564,"[0.7555555555555555, 0.4]","[[34, 11], [3, 2]]",0.5777777777777778,0.1540764790764791
36,0.451130810379982,0.8979591836734694,0.32,0.5333333333333333,0.30213464696223313,0.39146141215106733,"[0.26666666666666666, 0.8]","[[12, 33], [1, 4]]",0.5644444444444444,0.1481614463967405
37,0.3798107787966728,0.5578231292517006,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.6044444444444445,0.23403155983801144
38,0.6792897079139948,0.8231292517006803,0.12,0.5111111111111111,0.1143317230273752,0.05764895330112721,"[0.022222222222222223, 1.0]","[[1, 44], [0, 5]]",0.56,0.14166666666666666
39,0.6657498955726624,0.6326530612244898,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.5777777777777777,0.15995670995670996
40,0.5995923787355423,0.6938775510204082,0.8,0.5333333333333333,0.5265151515151515,0.8143939393939393,"[0.8666666666666667, 0.2]","[[39, 6], [4, 1]]",0.5511111111111111,0.14317460317460318
41,0.5111015975475312,0.7346938775510204,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.5688888888888889,0.15439024390243902
42,0.4559512123465538,0.8639455782312925,0.62,0.6111111111111112,0.49333333333333335,0.6960000000000001,"[0.6222222222222222, 0.6]","[[28, 17], [2, 3]]",0.5377777777777778,0.13678219747987191
43,0.416715694963932,0.9251700680272109,0.28,0.5111111111111111,0.2694805194805195,0.33961038961038964,"[0.2222222222222222, 0.8]","[[10, 35], [1, 4]]",0.5377777777777777,0.13595422665190107
44,0.44274112954735756,0.7142857142857143,0.88,0.4888888888888889,0.46808510638297873,0.8425531914893617,"[0.9777777777777777, 0.0]","[[44, 1], [5, 0]]",0.5422222222222222,0.14154410224177666
45,0.4721421778202057,0.8095238095238095,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.5688888888888889,0.14877415526130336
46,0.38348803520202634,0.9455782312925171,0.64,0.5333333333333333,0.4755244755244755,0.7104895104895106,"[0.6666666666666666, 0.4]","[[30, 15], [3, 2]]",0.5466666666666666,0.1462472669449414
47,0.3912749081850052,0.9183673469387755,0.8,0.5333333333333333,0.5265151515151515,0.8143939393939393,"[0.8666666666666667, 0.2]","[[39, 6], [4, 1]]",0.5555555555555556,0.14755445648742502
48,0.3570487923920155,0.9455782312925171,0.6,0.5111111111111111,0.45175438596491224,0.6798245614035088,"[0.6222222222222222, 0.4]","[[28, 17], [3, 2]]",0.5466666666666666,0.14021552091319534
