epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
27,0.567086061835289,0.6394557823129252,0.38,0.516042780748663,0.33504933504933504,0.27972543972543973,"[0.09090909090909091, 0.9411764705882353]","[[3, 30], [1, 16]]",0.5062388591800356,0.4739616478790095
28,0.5700508862733841,0.7619047619047619,0.56,0.5240641711229946,0.5225694444444444,0.5653472222222222,"[0.6363636363636364, 0.4117647058823529]","[[21, 12], [10, 7]]",0.5098039215686274,0.47668644873287047
29,0.6274980127811431,0.6870748299319728,0.56,0.5098039215686274,0.5098039215686274,0.56,"[0.6666666666666666, 0.35294117647058826]","[[22, 11], [11, 6]]",0.5222816399286987,0.4786158603581524
30,0.6232912212610244,0.6326530612244898,0.38,0.5303030303030303,0.3186813186813187,0.2532747252747253,"[0.06060606060606061, 1.0]","[[2, 31], [0, 17]]",0.5401069518716577,0.482832526610864
31,0.5312497735023498,0.7959183673469388,0.6,0.5258467023172906,0.5238095238095238,0.5847619047619048,"[0.7575757575757576, 0.29411764705882354]","[[25, 8], [12, 5]]",0.5418894830659536,0.47964027332523945
32,0.5957683980464935,0.6054421768707483,0.54,0.5231729055258467,0.5166036149642708,0.5506347204707861,"[0.5757575757575758, 0.47058823529411764]","[[19, 14], [9, 8]]",0.5418894830659537,0.47138331283394097
33,0.605183020234108,0.6326530612244898,0.62,0.5409982174688057,0.5386109762020399,0.6006216610004858,"[0.7878787878787878, 0.29411764705882354]","[[26, 7], [12, 5]]",0.5418894830659537,0.4779338350269955
34,0.5982072860002517,0.5918367346938775,0.54,0.5231729055258467,0.5166036149642708,0.5506347204707861,"[0.5757575757575758, 0.47058823529411764]","[[19, 14], [9, 8]]",0.5436720142602496,0.47850595549745545
35,0.5443711012601853,0.7482993197278912,0.44,0.46167557932263814,0.4363929146537842,0.4508212560386473,"[0.3939393939393939, 0.5294117647058824]","[[13, 20], [8, 9]]",0.5490196078431373,0.48251080179544137
36,0.5060143172740936,0.7959183673469388,0.56,0.5098039215686274,0.5098039215686274,0.56,"[0.6666666666666666, 0.35294117647058826]","[[22, 11], [11, 6]]",0.5490196078431373,0.4815680774893565
37,0.5234024465084076,0.7551020408163265,0.64,0.5561497326203209,0.5535714285714286,0.6164285714285714,"[0.8181818181818182, 0.29411764705882354]","[[27, 6], [12, 5]]",0.5436720142602496,0.4615845078803932
38,0.5656624108552932,0.7414965986394558,0.66,0.571301247771836,0.5687468290208015,0.6322272957889397,"[0.8484848484848485, 0.29411764705882354]","[[28, 5], [12, 5]]",0.5454545454545454,0.4613987077538909
39,0.5103280872106553,0.7891156462585034,0.52,0.5080213903743316,0.5,0.532,"[0.5454545454545454, 0.47058823529411764]","[[18, 15], [9, 8]]",0.5472370766488414,0.4563831837826575
40,0.5411275774240494,0.7414965986394558,0.54,0.5231729055258467,0.5166036149642708,0.5506347204707861,"[0.5757575757575758, 0.47058823529411764]","[[19, 14], [9, 8]]",0.5454545454545454,0.45586746590451077
41,0.5758767545223236,0.6598639455782312,0.66,0.5,0.39759036144578314,0.5248192771084337,"[1.0, 0.0]","[[33, 0], [17, 0]]",0.5454545454545454,0.45153794157123717
42,0.6264587581157685,0.6122448979591837,0.68,0.5721925133689839,0.5614035087719298,0.6343859649122807,"[0.9090909090909091, 0.23529411764705882]","[[30, 3], [13, 4]]",0.5508021390374331,0.44905796844213974
43,0.6090699076652527,0.5986394557823129,0.54,0.4946524064171123,0.4945054945054945,0.5430329670329671,"[0.6363636363636364, 0.35294117647058826]","[[21, 12], [11, 6]]",0.5508021390374331,0.4484150841050594
44,0.5330600768327713,0.7278911564625851,0.46,0.5766488413547237,0.44191814799503926,0.40977263331955355,"[0.21212121212121213, 0.9411764705882353]","[[7, 26], [1, 16]]",0.554367201426025,0.44976299621757077
45,0.46458050012588503,0.8707482993197279,0.5,0.5071301247771836,0.4900040799673603,0.5128518971848226,"[0.48484848484848486, 0.5294117647058824]","[[16, 17], [8, 9]]",0.5525846702317291,0.44916923191803076
46,0.5008454561233521,0.8231292517006803,0.52,0.5508021390374331,0.5169082125603865,0.5292753623188406,"[0.45454545454545453, 0.6470588235294118]","[[15, 18], [6, 11]]",0.5525846702317292,0.44960197201021357
47,0.5004067152738572,0.8707482993197279,0.5,0.4928698752228164,0.4832575444398512,0.5130219098801158,"[0.5151515151515151, 0.47058823529411764]","[[17, 16], [9, 8]]",0.5543672014260249,0.45274684050527897
48,0.5028214752674103,0.8299319727891157,0.62,0.5552584670231729,0.5558672276764843,0.609873772791024,"[0.7575757575757576, 0.35294117647058826]","[[25, 8], [11, 6]]",0.5508021390374331,0.45596209533518134
49,0.521082529425621,0.7551020408163265,0.62,0.5409982174688057,0.5386109762020399,0.6006216610004858,"[0.7878787878787878, 0.29411764705882354]","[[26, 7], [12, 5]]",0.552584670231729,0.4565223194248172
50,0.48773216307163236,0.7414965986394558,0.66,0.5142602495543672,0.4476933073424301,0.557270955165692,"[0.9696969696969697, 0.058823529411764705]","[[32, 1], [16, 1]]",0.552584670231729,0.4564670435475876
51,0.6016051918268204,0.6122448979591837,0.66,0.5142602495543672,0.4476933073424301,0.557270955165692,"[0.9696969696969697, 0.058823529411764705]","[[32, 1], [16, 1]]",0.5597147950089126,0.4588691128469757
52,0.46452348232269286,0.8027210884353742,0.46,0.5766488413547237,0.44191814799503926,0.40977263331955355,"[0.21212121212121213, 0.9411764705882353]","[[7, 26], [1, 16]]",0.5775401069518717,0.4617048107669124
53,0.4487747371196747,0.8503401360544217,0.52,0.5222816399286987,0.5073891625615763,0.5326108374384235,"[0.5151515151515151, 0.5294117647058824]","[[17, 16], [8, 9]]",0.5704099821746881,0.4293543920447769
54,0.456725949048996,0.8639455782312925,0.48,0.5062388591800356,0.47665056360708535,0.4900483091787439,"[0.42424242424242425, 0.5882352941176471]","[[14, 19], [7, 10]]",0.5739750445632799,0.4303994363251153
55,0.48136903941631315,0.8367346938775511,0.52,0.536541889483066,0.512987012987013,0.5316883116883117,"[0.48484848484848486, 0.5882352941176471]","[[16, 17], [7, 10]]",0.5650623885918004,0.4255192908102948
56,0.4538079291582108,0.8435374149659864,0.54,0.5374331550802138,0.5245969408846631,0.5519801570897065,"[0.5454545454545454, 0.5294117647058824]","[[18, 15], [8, 9]]",0.5650623885918005,0.4263845556074482
57,0.4564434975385666,0.8639455782312925,0.4,0.5454545454545454,0.3489583333333333,0.290625,"[0.09090909090909091, 1.0]","[[3, 30], [0, 17]]",0.5614973262032086,0.42433035456090096
58,0.5489666640758515,0.6938775510204082,0.44,0.5757575757575758,0.40577249575551777,0.3601358234295416,"[0.15151515151515152, 1.0]","[[5, 28], [0, 17]]",0.5614973262032086,0.42424212770159414
59,0.45166041553020475,0.8231292517006803,0.34,0.5,0.2537313432835821,0.17253731343283582,"[0.0, 1.0]","[[0, 33], [0, 17]]",0.5614973262032086,0.42671532651545685
60,0.5658245056867599,0.6598639455782312,0.46,0.5766488413547237,0.44191814799503926,0.40977263331955355,"[0.21212121212121213, 0.9411764705882353]","[[7, 26], [1, 16]]",0.5597147950089127,0.4307644058111342
61,0.5812725514173508,0.6666666666666666,0.7,0.6016042780748663,0.6000000000000001,0.664,"[0.9090909090909091, 0.29411764705882354]","[[30, 3], [12, 5]]",0.5632798573975044,0.43418862784178547
62,0.5391861140727997,0.6870748299319728,0.68,0.5579322638146168,0.5337995337995338,0.6173426573426574,"[0.9393939393939394, 0.17647058823529413]","[[31, 2], [14, 3]]",0.5508021390374331,0.43024600584500977
63,0.46173498034477234,0.7346938775510204,0.64,0.48484848484848486,0.3902439024390244,0.5151219512195122,"[0.9696969696969697, 0.0]","[[32, 1], [17, 0]]",0.5508021390374331,0.43179604455288
64,0.5182981044054031,0.7142857142857143,0.68,0.5579322638146168,0.5337995337995338,0.6173426573426574,"[0.9393939393939394, 0.17647058823529413]","[[31, 2], [14, 3]]",0.5508021390374331,0.431766324442024
65,0.5130667150020599,0.7959183673469388,0.5,0.5071301247771836,0.4900040799673603,0.5128518971848226,"[0.48484848484848486, 0.5294117647058824]","[[16, 17], [8, 9]]",0.5632798573975044,0.43634138930754607
66,0.4792949616909027,0.7959183673469388,0.6,0.5401069518716578,0.5404411764705883,0.5933823529411765,"[0.7272727272727273, 0.35294117647058826]","[[24, 9], [11, 6]]",0.554367201426025,0.4335045953901326
67,0.4859836369752884,0.7074829931972789,0.34,0.5,0.2537313432835821,0.17253731343283582,"[0.0, 1.0]","[[0, 33], [0, 17]]",0.5668449197860963,0.4358920102042765
68,0.4855888843536377,0.7482993197278912,0.46,0.533868092691622,0.45804897631473307,0.4476435166599759,"[0.30303030303030304, 0.7647058823529411]","[[10, 23], [4, 13]]",0.5739750445632799,0.44165447581384304
69,0.39552518874406817,0.8843537414965986,0.44,0.5614973262032086,0.41666666666666663,0.37933333333333336,"[0.18181818181818182, 0.9411764705882353]","[[6, 27], [1, 16]]",0.5704099821746881,0.4373586674955433
70,0.41756936013698576,0.8707482993197279,0.44,0.5614973262032086,0.41666666666666663,0.37933333333333336,"[0.18181818181818182, 0.9411764705882353]","[[6, 27], [1, 16]]",0.5704099821746881,0.4373586674955433
71,0.43450382351875305,0.8299319727891157,0.42,0.4893048128342246,0.4179044560417503,0.40672822159775196,"[0.2727272727272727, 0.7058823529411765]","[[9, 24], [5, 12]]",0.5686274509803921,0.4372268461562917
72,0.39715796113014223,0.8979591836734694,0.58,0.5392156862745098,0.5384615384615385,0.5827692307692308,"[0.6666666666666666, 0.4117647058823529]","[[22, 11], [10, 7]]",0.5704099821746881,0.43857375176226154
73,0.40792629718780515,0.8639455782312925,0.58,0.5392156862745098,0.5384615384615385,0.5827692307692308,"[0.6666666666666666, 0.4117647058823529]","[[22, 11], [10, 7]]",0.5686274509803921,0.4359019075952435
74,0.40568494498729707,0.891156462585034,0.46,0.5196078431372549,0.45978391356542614,0.4563265306122449,"[0.3333333333333333, 0.7058823529411765]","[[11, 22], [5, 12]]",0.5686274509803921,0.4359019075952435
75,0.41210740208625796,0.8775510204081632,0.42,0.517825311942959,0.4084047327621379,0.3819012647898817,"[0.21212121212121213, 0.8235294117647058]","[[7, 26], [3, 14]]",0.570409982174688,0.4359544756135736
76,0.410907569527626,0.8707482993197279,0.6,0.5401069518716578,0.5404411764705883,0.5933823529411765,"[0.7272727272727273, 0.35294117647058826]","[[24, 9], [11, 6]]",0.5739750445632799,0.43939193247158376
77,0.42569015324115755,0.8775510204081632,0.54,0.5089126559714795,0.5066495066495067,0.5476962676962677,"[0.6060606060606061, 0.4117647058823529]","[[20, 13], [10, 7]]",0.5739750445632799,0.43819644101240063
78,0.4276706278324127,0.7687074829931972,0.68,0.5721925133689839,0.5614035087719298,0.6343859649122807,"[0.9090909090909091, 0.23529411764705882]","[[30, 3], [13, 4]]",0.5775401069518717,0.4403823164048757
79,0.40309958159923553,0.8163265306122449,0.68,0.5721925133689839,0.5614035087719298,0.6343859649122807,"[0.9090909090909091, 0.23529411764705882]","[[30, 3], [13, 4]]",0.5757575757575758,0.43962055176947
80,0.4827189028263092,0.7142857142857143,0.54,0.5516934046345812,0.5308037535699714,0.5518237454100366,"[0.5151515151515151, 0.5882352941176471]","[[17, 16], [7, 10]]",0.5721925133689839,0.43638155636799714
